,cena,forma_wlasnosci,liczba_pieter,liczba_pokoi,ogrzewanie,okna,pietro,powierzchnia,rodzaj_zabudowy,rok_budowy,rynek,stan_wykonczenia
1957,675000.0,1,14.0,2,miejskie,plastikowe,&gt;_10,90.0,apartamentowiec,2017.0,wtorny,do_zamieszkania
1958,416385.0,1,4.0,3,miejskie,plastikowe,1,73.05,apartamentowiec,,pierwotny,do_wykonczenia
1959,482040.0,1,5.0,3,,plastikowe,1,74.16,apartamentowiec,,wtorny,do_wykonczenia
1960,397689.0,1,4.0,3,miejskie,plastikowe,2,69.77,apartamentowiec,,pierwotny,do_wykonczenia
1961,298860.0,1,3.0,2,miejskie,plastikowe,parter,49.81,apartamentowiec,,pierwotny,do_wykonczenia
1962,357164.0,1,3.0,2,miejskie,plastikowe,parter,61.58,apartamentowiec,,pierwotny,do_wykonczenia
1963,219856.0,1,5.0,2,miejskie,plastikowe,1,42.28,apartamentowiec,2017.0,pierwotny,do_wykonczenia
1964,359832.0,1,3.0,2,miejskie,plastikowe,parter,62.04,,,pierwotny,do_wykonczenia
1965,333645.0,1,8.0,2,miejskie,plastikowe,1,46.02,apartamentowiec,2019.0,pierwotny,do_wykonczenia
1966,411800.0,1,8.0,3,miejskie,plastikowe,parter,58.33,apartamentowiec,2018.0,pierwotny,do_wykonczenia
1967,790000.0,1,3.0,5,gazowe,plastikowe,2,150.0,kamienica,1902.0,wtorny,do_zamieszkania
1968,170000.0,1,3.0,2,,,3,38.0,,,wtorny,
1969,251650.0,1,8.0,2,miejskie,plastikowe,parter,35.95,apartamentowiec,2018.0,pierwotny,do_wykonczenia
1970,308210.0,1,8.0,2,miejskie,plastikowe,2,41.65,apartamentowiec,2019.0,pierwotny,do_wykonczenia
1971,259000.0,1,4.0,2,miejskie,plastikowe,parter,58.0,apartamentowiec,,wtorny,do_zamieszkania
1972,495000.0,1,,3,,,1,92.4,,,wtorny,
1973,990000.0,1,4.0,5,,,3,196.0,,,wtorny,
1974,599000.0,1,10.0,5,miejskie,plastikowe,parter,127.45,blok,1980.0,wtorny,do_zamieszkania
1975,398601.0,1,4.0,3,miejskie,plastikowe,4,71.82,apartamentowiec,2017.0,pierwotny,do_wykonczenia
1976,317611.0,1,8.0,2,miejskie,plastikowe,parter,36.21,apartamentowiec,2018.0,pierwotny,do_wykonczenia
1977,450000.0,1,4.0,3,gazowe,drewniane,parter,113.33,kamienica,1900.0,wtorny,do_remontu
1978,151548.0,1,3.0,1,miejskie,plastikowe,parter,20.76,kamienica,,wtorny,do_zamieszkania
1979,272415.0,1,10.0,3,,,1,49.53,,,pierwotny,
1980,269900.0,1,4.0,2,inne,drewniane,1,51.0,kamienica,,wtorny,do_wykonczenia
1981,276055.0,1,4.0,2,miejskie,plastikowe,parter,38.39,apartamentowiec,2018.0,pierwotny,do_wykonczenia
1982,239200.0,1,4.0,1,,,1,52.0,,2017.0,wtorny,
1983,283500.0,1,5.0,3,,,parter,52.5,,,pierwotny,
1984,262395.0,1,8.0,2,,,2,41.65,,,pierwotny,
1985,138582.6,1,3.0,1,miejskie,plastikowe,2,21.19,kamienica,1960.0,pierwotny,do_wykonczenia
1986,365000.0,1,10.0,4,miejskie,plastikowe,6,72.39,blok,2000.0,wtorny,do_zamieszkania
1987,599000.0,1,10.0,5,,plastikowe,parter,127.0,blok,,wtorny,do_zamieszkania
1988,608100.0,1,2.0,4,gazowe,plastikowe,1,178.9,apartamentowiec,2018.0,pierwotny,do_wykonczenia
1989,540000.0,1,4.0,4,gazowe,plastikowe,1,108.0,kamienica,1904.0,wtorny,do_zamieszkania
1990,339238.0,1,6.0,3,miejskie,plastikowe,parter,47.47,apartamentowiec,,pierwotny,do_wykonczenia
1991,342200.0,1,10.0,4,miejskie,plastikowe,8,59.07,blok,2019.0,pierwotny,do_wykonczenia
1992,230839.0,1,10.0,3,miejskie,plastikowe,8,47.11,blok,2019.0,pierwotny,do_wykonczenia
1993,307903.0,1,4.0,2,miejskie,plastikowe,parter,49.87,dom_wolnostojacy,,pierwotny,do_wykonczenia
1994,411648.0,1,6.0,4,miejskie,plastikowe,3,59.23,apartamentowiec,,pierwotny,do_wykonczenia
1995,615000.0,1,2.0,3,gazowe,plastikowe,1,185.53,apartamentowiec,2018.0,pierwotny,do_wykonczenia
1996,287392.0,1,6.0,2,miejskie,plastikowe,5,36.15,apartamentowiec,,pierwotny,do_wykonczenia
1997,303167.0,1,6.0,2,miejskie,plastikowe,3,38.62,apartamentowiec,,pierwotny,do_wykonczenia
1998,348758.0,1,6.0,3,miejskie,plastikowe,5,47.45,apartamentowiec,,pierwotny,do_wykonczenia
1999,250488.0,1,10.0,3,miejskie,plastikowe,2,51.12,blok,2019.0,pierwotny,do_wykonczenia
2000,413672.0,1,7.0,2,miejskie,plastikowe,3,49.84,apartamentowiec,,pierwotny,do_wykonczenia
2001,636300.0,1,7.0,3,miejskie,plastikowe,7,70.7,apartamentowiec,,pierwotny,do_wykonczenia
2002,273540.0,1,6.0,1,miejskie,plastikowe,2,28.2,apartamentowiec,,pierwotny,do_wykonczenia
2003,300118.0,1,6.0,2,miejskie,plastikowe,2,30.94,apartamentowiec,,pierwotny,do_wykonczenia
2004,465061.86,1,7.0,3,miejskie,plastikowe,1,58.14,apartamentowiec,,pierwotny,do_wykonczenia
2005,334278.0,1,7.0,2,miejskie,plastikowe,2,34.11,apartamentowiec,,pierwotny,do_wykonczenia
2006,361914.0,1,7.0,2,miejskie,plastikowe,3,36.93,apartamentowiec,,pierwotny,do_wykonczenia
2007,361914.0,1,7.0,2,miejskie,plastikowe,2,36.93,apartamentowiec,,pierwotny,do_wykonczenia
2008,525919.0,1,16.0,4,miejskie,plastikowe,&gt;_10,78.1,apartamentowiec,2019.0,pierwotny,do_wykonczenia
2009,414584.0,1,16.0,3,miejskie,plastikowe,7,61.81,apartamentowiec,2019.0,pierwotny,do_wykonczenia
2010,321538.0,1,7.0,2,miejskie,plastikowe,2,32.81,apartamentowiec,,pierwotny,do_wykonczenia
2011,361914.0,1,7.0,2,miejskie,plastikowe,2,36.93,apartamentowiec,,pierwotny,do_wykonczenia
2012,241362.0,1,16.0,1,miejskie,plastikowe,8,34.05,apartamentowiec,2019.0,pierwotny,do_wykonczenia
2013,327423.0,1,16.0,2,miejskie,plastikowe,6,48.81,apartamentowiec,2019.0,pierwotny,do_wykonczenia
2014,711240.0,1,5.0,3,,drewniane,4,118.54,kamienica,,wtorny,do_zamieszkania
2015,1386550.0,1,4.0,4,,plastikowe,4,126.05,apartamentowiec,,pierwotny,do_wykonczenia
2016,315000.0,1,4.0,3,,,4,95.0,kamienica,1900.0,wtorny,
2017,365000.0,1,7.0,2,inne,drewniane,2,94.69,kamienica,1933.0,wtorny,do_zamieszkania
2018,700000.0,1,3.0,3,inne,plastikowe,parter,90.0,apartamentowiec,,wtorny,
2019,595000.0,1,3.0,4,,,3,170.0,,,wtorny,
2020,414000.0,1,5.0,2,gazowe,drewniane,1,60.3,apartamentowiec,2008.0,wtorny,do_zamieszkania
2021,543000.0,1,5.0,4,,drewniane,1,93.71,kamienica,,wtorny,do_wykonczenia
2022,450000.0,1,4.0,3,,drewniane,parter,113.33,kamienica,1900.0,wtorny,do_remontu
2023,370000.0,0,13.0,3,miejskie,plastikowe,&gt;_10,59.0,blok,1980.0,wtorny,
2024,820000.0,1,3.0,4,miejskie,plastikowe,parter,120.0,blok,2002.0,wtorny,do_zamieszkania
2025,330000.0,1,3.0,3,,,3,91.0,kamienica,1945.0,wtorny,do_zamieszkania
2026,430000.0,1,4.0,3,gazowe,drewniane,2,90.0,kamienica,1920.0,wtorny,
2027,450000.0,1,4.0,2,,,1,75.0,,2008.0,wtorny,
2028,490000.0,1,4.0,4,elektryczne,plastikowe,1,103.0,kamienica,1900.0,wtorny,
2029,230000.0,1,6.0,2,miejskie,plastikowe,5,48.0,blok,,wtorny,
2030,655000.0,1,,4,,plastikowe,3,156.48,,2004.0,wtorny,do_zamieszkania
2031,627300.0,1,2.0,6,,,2,123.0,,2015.0,wtorny,
2032,157000.0,1,1.0,2,,,1,42.0,,,wtorny,
2033,750000.0,1,3.0,4,miejskie,,3,172.1,kamienica,1914.0,wtorny,do_zamieszkania
2034,537500.0,1,5.0,3,,,5,125.0,,1939.0,wtorny,
2035,540000.0,1,5.0,5,miejskie,drewniane,1,135.0,kamienica,,wtorny,
2036,115000.0,0,3.0,1,miejskie,plastikowe,parter,26.32,blok,,wtorny,
2037,225000.0,1,2.0,3,miejskie,plastikowe,2,74.2,kamienica,1930.0,wtorny,do_remontu
2038,322060.0,1,17.0,2,miejskie,plastikowe,2,48.76,,,pierwotny,do_wykonczenia
2039,380000.0,1,2.0,2,inne,plastikowe,1,62.0,apartamentowiec,2008.0,wtorny,do_zamieszkania
2040,518891.0,1,,4,miejskie,plastikowe,2,79.0,,,pierwotny,do_wykonczenia
2041,340534.0,1,5.0,3,miejskie,plastikowe,5,51.99,apartamentowiec,,pierwotny,do_wykonczenia
2042,450000.0,1,4.0,3,,,parter,113.0,kamienica,1900.0,wtorny,do_remontu
2043,373365.0,1,2.0,4,,,parter,82.97,apartamentowiec,2017.0,pierwotny,do_wykonczenia
2044,129000.0,1,2.0,2,miejskie,drewniane,1,52.0,kamienica,1930.0,wtorny,do_remontu
2045,590000.0,1,,3,gazowe,plastikowe,2,73.0,apartamentowiec,,wtorny,do_zamieszkania
2046,730000.0,1,4.0,3,gazowe,plastikowe,4,100.0,kamienica,1896.0,wtorny,do_zamieszkania
2047,700000.0,1,3.0,3,gazowe,plastikowe,3,90.0,kamienica,1900.0,wtorny,do_zamieszkania
2048,599900.0,1,1.0,3,gazowe,aluminiowe,1,105.4,apartamentowiec,2017.0,pierwotny,do_wykonczenia
2049,300546.0,1,5.0,2,miejskie,plastikowe,2,50.94,apartamentowiec,2018.0,pierwotny,do_wykonczenia
2050,349000.0,1,4.0,3,miejskie,plastikowe,3,75.0,blok,1990.0,wtorny,do_zamieszkania
2051,299000.0,1,3.0,2,,,parter,47.0,,2013.0,wtorny,
2052,259035.0,1,6.0,3,,,parter,49.34,blok,2020.0,pierwotny,
2053,332000.0,1,,3,miejskie,,,63.0,apartamentowiec,,pierwotny,
2054,399900.0,1,2.0,3,miejskie,,1,139.52,szeregowiec,1910.0,wtorny,do_zamieszkania
2055,300000.0,0,2.0,2,miejskie,plastikowe,2,48.0,apartamentowiec,1992.0,wtorny,do_zamieszkania
2056,277500.0,1,5.0,2,miejskie,plastikowe,parter,51.42,apartamentowiec,,pierwotny,
2057,195000.0,1,10.0,2,inne,plastikowe,1,36.72,apartamentowiec,2019.0,pierwotny,do_zamieszkania
2058,258500.0,1,5.0,2,miejskie,plastikowe,2,46.61,,,pierwotny,
2059,699000.0,1,2.0,4,miejskie,plastikowe,1,105.0,apartamentowiec,,wtorny,
2060,337994.0,1,4.0,3,miejskie,plastikowe,4,61.12,apartamentowiec,,pierwotny,do_wykonczenia
2061,499500.0,1,5.0,4,miejskie,plastikowe,3,91.0,apartamentowiec,,pierwotny,
2062,398601.0,1,4.0,3,miejskie,plastikowe,4,71.82,apartamentowiec,,pierwotny,do_wykonczenia
2063,965000.0,1,10.0,6,miejskie,,10,138.0,apartamentowiec,,pierwotny,
2064,205500.0,1,10.0,1,miejskie,plastikowe,2,34.0,apartamentowiec,,pierwotny,
2065,540000.0,1,4.0,7,miejskie,drewniane,1,135.0,,,wtorny,do_remontu
2066,256500.0,1,,2,miejskie,plastikowe,3,45.0,apartamentowiec,,wtorny,
2067,394200.0,1,5.0,3,miejskie,plastikowe,parter,72.0,apartamentowiec,,pierwotny,
2068,327500.0,0,18.0,4,miejskie,plastikowe,&gt;_10,71.5,blok,,wtorny,
2069,560000.0,1,5.0,4,miejskie,plastikowe,2,82.28,apartamentowiec,2018.0,pierwotny,do_wykonczenia
2070,700000.0,1,,7,,,,240.0,,,pierwotny,do_wykonczenia
2071,699000.0,1,5.0,8,miejskie,drewniane,3,200.0,kamienica,1920.0,wtorny,do_remontu
2072,259000.0,1,5.0,2,miejskie,,1,46.0,apartamentowiec,,pierwotny,
2073,1100000.0,1,,4,miejskie,,4,149.5,apartamentowiec,2018.0,pierwotny,do_wykonczenia
2074,560000.0,1,2.0,4,miejskie,,2,82.32,apartamentowiec,2018.0,pierwotny,do_wykonczenia
2075,490000.0,1,3.0,5,miejskie,plastikowe,parter,82.0,blok,2000.0,wtorny,do_wykonczenia
2076,699000.0,1,5.0,8,miejskie,drewniane,3,200.0,kamienica,1920.0,wtorny,do_remontu
2077,259000.0,1,,2,,,,74.0,,,wtorny,
2078,394200.0,1,5.0,3,miejskie,plastikowe,parter,72.0,apartamentowiec,,pierwotny,
2079,258500.0,1,5.0,2,miejskie,plastikowe,2,46.61,,,pierwotny,
2080,413189.0,1,4.0,3,miejskie,plastikowe,parter,64.44,apartamentowiec,,pierwotny,do_wykonczenia
2081,422418.0,1,4.0,3,miejskie,plastikowe,parter,61.22,apartamentowiec,,pierwotny,do_wykonczenia
2082,499500.0,1,5.0,4,miejskie,plastikowe,3,91.0,apartamentowiec,,pierwotny,
2083,468963.0,1,4.0,3,miejskie,plastikowe,parter,71.51,apartamentowiec,,pierwotny,do_wykonczenia
2084,275000.0,1,1.0,4,,,parter,110.63,,1938.0,wtorny,do_remontu
2085,399000.0,0,7.0,3,miejskie,,3,67.51,blok,,wtorny,do_zamieszkania
2086,560000.0,1,,3,miejskie,,5,80.0,,,wtorny,
2087,650000.0,1,,4,miejskie,,&gt;_10,94.0,,,wtorny,
2088,222360.0,1,10.0,1,miejskie,plastikowe,5,34.0,apartamentowiec,,pierwotny,
2089,224000.0,1,,4,miejskie,,3,35.0,,,wtorny,
2090,560000.0,1,,3,miejskie,,5,80.0,,,wtorny,
2091,394200.0,1,5.0,3,miejskie,plastikowe,parter,72.0,apartamentowiec,,pierwotny,
2092,259000.0,1,,2,,,,74.0,,,wtorny,
2093,699000.0,1,5.0,8,miejskie,drewniane,3,200.0,kamienica,1920.0,wtorny,do_remontu
2094,540000.0,1,4.0,7,miejskie,drewniane,1,135.0,,,wtorny,do_remontu
2095,258500.0,1,5.0,2,miejskie,plastikowe,2,46.61,,,pierwotny,
2096,293104.0,1,3.0,3,miejskie,plastikowe,3,52.34,kamienica,1905.0,wtorny,do_wykonczenia
2097,600000.0,1,1.0,3,gazowe,plastikowe,1,105.7,apartamentowiec,2018.0,wtorny,do_wykonczenia
2098,279000.0,1,7.0,4,miejskie,plastikowe,6,75.0,blok,1981.0,wtorny,do_zamieszkania
2099,244328.0,1,3.0,1,miejskie,plastikowe,1,43.63,kamienica,1905.0,wtorny,do_wykonczenia
2100,306964.0,1,8.0,2,miejskie,plastikowe,1,46.28,blok,,pierwotny,do_wykonczenia
2101,246400.0,1,3.0,1,miejskie,plastikowe,2,44.0,kamienica,1905.0,wtorny,do_wykonczenia
2102,301962.0,1,8.0,2,miejskie,plastikowe,8,41.65,blok,,pierwotny,do_wykonczenia
2103,940000.0,1,11.0,4,miejskie,plastikowe,&gt;_10,80.0,apartamentowiec,,wtorny,do_zamieszkania
2104,447384.0,1,3.0,3,miejskie,plastikowe,3,79.89,kamienica,1905.0,wtorny,do_wykonczenia
2105,452058.0,1,8.0,3,miejskie,plastikowe,1,58.33,blok,,pierwotny,do_wykonczenia
2106,278896.0,1,5.0,2,miejskie,plastikowe,parter,51.19,dom_wolnostojacy,,pierwotny,do_zamieszkania
2107,337218.0,1,5.0,3,miejskie,plastikowe,5,54.39,dom_wolnostojacy,,pierwotny,do_zamieszkania
2108,394200.0,1,5.0,3,miejskie,plastikowe,parter,72.0,apartamentowiec,,pierwotny,
2109,259000.0,1,,2,,,,74.0,,,wtorny,
2110,699000.0,1,5.0,8,miejskie,drewniane,3,200.0,kamienica,1920.0,wtorny,do_remontu
2111,389832.0,1,4.0,3,miejskie,plastikowe,2,70.24,dom_wolnostojacy,,pierwotny,do_zamieszkania
2112,264084.0,1,5.0,2,miejskie,plastikowe,4,37.57,dom_wolnostojacy,2019.0,pierwotny,do_wykonczenia
2113,236034.0,1,5.0,2,miejskie,plastikowe,4,33.48,dom_wolnostojacy,2019.0,pierwotny,do_wykonczenia
2114,292905.0,1,4.0,2,miejskie,plastikowe,parter,50.94,dom_wolnostojacy,,pierwotny,do_zamieszkania
2115,540000.0,1,4.0,7,miejskie,drewniane,1,135.0,,,wtorny,do_remontu
2116,426420.0,1,10.0,4,miejskie,,1,70.0,apartamentowiec,,pierwotny,
2117,490860.0,1,4.0,4,miejskie,plastikowe,1,90.9,dom_wolnostojacy,,pierwotny,do_zamieszkania
2118,200692.0,1,5.0,1,miejskie,plastikowe,2,30.64,blok,2019.0,pierwotny,do_wykonczenia
2119,599000.0,1,10.0,5,miejskie,plastikowe,parter,128.0,blok,,wtorny,do_zamieszkania
2120,280350.0,1,,2,miejskie,plastikowe,3,45.0,apartamentowiec,,wtorny,
2121,700000.0,1,,5,,drewniane,2,197.0,kamienica,1905.0,wtorny,do_remontu
2122,525000.0,1,1.0,3,gazowe,aluminiowe,parter,97.4,apartamentowiec,2017.0,pierwotny,do_wykonczenia
2123,419000.0,1,4.0,2,,,3,80.0,,,wtorny,
2124,149000.0,1,10.0,2,,plastikowe,10,31.0,blok,,wtorny,do_zamieszkania
2125,249900.0,1,2.0,3,miejskie,plastikowe,1,45.0,blok,,wtorny,do_zamieszkania
2126,426420.0,1,10.0,4,miejskie,,1,70.0,apartamentowiec,,pierwotny,
2127,650000.0,1,4.0,5,,drewniane,2,180.02,kamienica,,wtorny,do_remontu
2128,540000.0,1,4.0,7,miejskie,drewniane,1,135.0,,,wtorny,do_remontu
2129,333375.0,1,5.0,3,miejskie,plastikowe,parter,52.5,apartamentowiec,,pierwotny,do_wykonczenia
2130,334708.0,1,5.0,3,miejskie,plastikowe,parter,52.71,apartamentowiec,,pierwotny,do_wykonczenia
2131,262218.0,1,5.0,2,miejskie,plastikowe,parter,38.28,apartamentowiec,,pierwotny,do_wykonczenia
2132,690000.0,1,4.0,4,,plastikowe,2,142.19,kamienica,,wtorny,
2133,258266.0,1,5.0,2,miejskie,plastikowe,parter,39.43,apartamentowiec,,pierwotny,do_wykonczenia
2134,336466.0,1,5.0,4,miejskie,plastikowe,parter,54.71,apartamentowiec,,pierwotny,do_wykonczenia
2135,322568.0,1,5.0,3,miejskie,plastikowe,parter,52.45,apartamentowiec,,pierwotny,do_wykonczenia
2136,222360.0,1,10.0,1,miejskie,plastikowe,5,34.0,apartamentowiec,,pierwotny,
2137,276055.0,1,5.0,2,miejskie,plastikowe,parter,40.3,apartamentowiec,,pierwotny,do_wykonczenia
2138,260000.0,1,4.0,2,gazowe,,4,74.0,kamienica,,wtorny,do_remontu
2139,348552.0,1,5.0,4,miejskie,plastikowe,parter,54.89,apartamentowiec,,pierwotny,do_wykonczenia
2140,285000.0,1,11.0,1,miejskie,,5,30.0,apartamentowiec,2010.0,wtorny,
2141,276055.0,1,5.0,2,miejskie,plastikowe,parter,40.3,apartamentowiec,,pierwotny,do_wykonczenia
2142,209884.0,1,5.0,1,miejskie,plastikowe,parter,30.64,apartamentowiec,,pierwotny,do_wykonczenia
2143,258500.0,1,5.0,2,miejskie,plastikowe,2,46.61,,,pierwotny,
2144,280611.0,1,10.0,3,miejskie,plastikowe,2,49.23,apartamentowiec,,pierwotny,do_wykonczenia
2145,650000.0,1,1.0,3,gazowe,plastikowe,1,80.0,apartamentowiec,,wtorny,do_zamieszkania
2146,259782.0,1,10.0,3,miejskie,plastikowe,2,44.79,apartamentowiec,,pierwotny,do_wykonczenia
2147,550000.0,1,1.0,3,inne,,parter,97.4,apartamentowiec,,pierwotny,do_wykonczenia
2148,284550.0,1,1.0,2,,plastikowe,3,56.91,apartamentowiec,2018.0,pierwotny,do_wykonczenia
2149,248992.0,1,10.0,2,miejskie,plastikowe,2,40.16,apartamentowiec,,pierwotny,do_wykonczenia
2150,229952.0,1,10.0,2,miejskie,plastikowe,2,35.93,apartamentowiec,,pierwotny,do_wykonczenia
2151,302702.0,1,10.0,3,miejskie,plastikowe,2,52.19,apartamentowiec,,pierwotny,do_wykonczenia
2152,240064.0,1,10.0,2,miejskie,plastikowe,2,38.72,apartamentowiec,,pierwotny,do_wykonczenia
2153,335892.0,1,4.0,2,,plastikowe,1,61.22,apartamentowiec,,pierwotny,
2154,318069.0,1,10.0,3,miejskie,plastikowe,2,53.91,apartamentowiec,,pierwotny,do_wykonczenia
2155,240000.0,0,14.0,2,miejskie,plastikowe,5,38.0,blok,,wtorny,do_zamieszkania
2156,259000.0,1,,2,,,,74.0,,,wtorny,
2157,239540.0,1,10.0,2,miejskie,plastikowe,2,41.3,apartamentowiec,,pierwotny,do_wykonczenia
2158,293886.0,1,10.0,3,miejskie,plastikowe,2,50.67,apartamentowiec,,pierwotny,do_wykonczenia
2159,275574.0,1,4.0,2,,plastikowe,1,50.05,apartamentowiec,,pierwotny,
2160,287811.0,1,5.0,2,,,1,50.94,apartamentowiec,,pierwotny,
2161,162500.0,1,5.0,1,,plastikowe,poddasze,65.0,kamienica,,wtorny,do_remontu
2162,280554.0,1,10.0,3,miejskie,plastikowe,2,49.22,apartamentowiec,,pierwotny,do_wykonczenia
2163,275766.0,1,10.0,3,miejskie,plastikowe,3,48.38,apartamentowiec,,pierwotny,do_wykonczenia
2164,350000.0,1,4.0,3,miejskie,plastikowe,1,77.0,,,wtorny,
2165,700000.0,1,,3,,,parter,90.0,apartamentowiec,2006.0,wtorny,do_zamieszkania
2166,219879.0,1,,3,,plastikowe,,44.87,,,pierwotny,
2167,222360.0,1,10.0,1,miejskie,plastikowe,5,34.0,apartamentowiec,,pierwotny,
2168,306128.0,1,8.0,2,miejskie,,,41.65,apartamentowiec,,pierwotny,
2169,229952.0,1,10.0,2,miejskie,plastikowe,3,35.93,apartamentowiec,,pierwotny,do_wykonczenia
2170,260246.0,1,10.0,3,miejskie,plastikowe,3,44.87,apartamentowiec,,pierwotny,do_wykonczenia
2171,259782.0,1,10.0,3,miejskie,plastikowe,3,44.79,apartamentowiec,,pierwotny,do_wykonczenia
2172,249612.0,1,10.0,2,miejskie,plastikowe,3,40.26,apartamentowiec,,pierwotny,do_wykonczenia
2173,400000.0,1,5.0,3,elektryczne,plastikowe,5,72.0,kamienica,,wtorny,
2174,333645.0,1,8.0,3,miejskie,,,46.02,apartamentowiec,,pierwotny,
2175,248992.0,1,10.0,2,miejskie,plastikowe,3,40.16,apartamentowiec,,pierwotny,do_wykonczenia
2176,350000.0,1,4.0,3,miejskie,plastikowe,3,55.0,blok,1960.0,wtorny,do_zamieszkania
