,cena,cena_za_od,czynsz,dostepne_od,forma_wlasnosci,liczba_kondygnacji,liczba_pieter,liczba_pokoi,material_budynku,metraz_do,metraz_od,ogrzewanie,okna,pietro,powierzchnia,rodzaj_zabudowy,rok_budowy,rynek,stan_inwestycji,stan_wykonczenia,typ_oferowanych_nieruchomosci,url
1962,357164.0,,,,pelna_wlasnosc,,3,2,,,,miejskie,plastikowe,parter,61.58,apartamentowiec,,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/silesia-widok-mieszkanie-z-ogrodem-b0-04-ID3zNhJ.html#d3db507e47
1963,219856.0,,,,,,5,2,inne,,,miejskie,plastikowe,1,42.28,apartamentowiec,2017,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/park-chorzowski-jozefowiec-bytkowska-ID3zUDt.html#d3db507e47
1964,359832.0,,,,pelna_wlasnosc,,3,2,,,,miejskie,plastikowe,parter,62.04,,,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/silesia-widok-mieszkanie-z-ogrodem-b0-03-ID3zNfN.html#d3db507e47
1965,333645.0,,,,,,8,2,inne,,,miejskie,plastikowe,1,46.02,apartamentowiec,2019,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/funkcjonalne-mieszkanie-z-komfortowym-tarasem-ID3Ayjd.html#d3db507e47
1966,411800.0,,,,,,8,3,inne,,,miejskie,plastikowe,parter,58.33,apartamentowiec,2018,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/wymarzone-mieszkanie-z-widokiem-na-staw-ID3Ayj1.html#d3db507e47
1967,790000.0,,,,pelna_wlasnosc,,3,5,cegla,,,gazowe,plastikowe,2,150.0,kamienica,1902,wtorny,,do_zamieszkania,,https://www.otodom.pl/oferta/mieszkanie-150-m-katowice-ID3BorV.html#d3db507e47
1968,170000.0,,,,,,3,2,,,,,,3,38.0,,,wtorny,,,,https://www.otodom.pl/oferta/centrum-dabrowki-plac-wolnosci-ID3Boo0.html#d3db507e47
1969,251650.0,,,,,,8,2,,,,miejskie,plastikowe,parter,35.95,apartamentowiec,2018,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/przestronny-taras-z-widokiem-na-staw-ID3Aw03.html#d3db507e47
1970,308210.0,,,,pelna_wlasnosc,,8,2,,,,miejskie,plastikowe,2,41.65,apartamentowiec,2019,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/dolina-3-stawow-idealna-lokalizacja-dla-kazdego-ID3C9VE.html#d3db507e47
1971,259000.0,,320.0,,pelna_wlasnosc,,4,2,,,,miejskie,plastikowe,parter,58.0,apartamentowiec,,wtorny,,do_zamieszkania,,https://www.otodom.pl/oferta/mieszkanie-58-m-katowice-ID3Ddc4.html#d3db507e47
1972,495000.0,,,,,,,3,,,,,,1,92.4,,,wtorny,,,,https://www.otodom.pl/oferta/mieszkanie-92-40-m-katowice-ID3D2ju.html#d3db507e47
1973,990000.0,,,,,,4,5,,,,,,3,196.0,,,wtorny,,,,https://www.otodom.pl/oferta/mieszkanie-196-m-katowice-ID3Cm3m.html#d3db507e47
1974,599000.0,,500.0,,pelna_wlasnosc,,10,5,wielka_plyta,,,miejskie,plastikowe,parter,127.45,blok,1980,wtorny,,do_zamieszkania,,https://www.otodom.pl/oferta/przytulne-mieszkanie-z-ogrodkiem-obok-park-3-stawy-ID3DCrO.html#d3db507e47
1975,398601.0,,,,,,4,3,,,,miejskie,plastikowe,4,71.82,apartamentowiec,2017,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/mieszkanie-71-82-m-katowice-ID3AA3B.html#d3db507e47
1976,317611.0,,,,,,8,2,inne,,,miejskie,plastikowe,parter,36.21,apartamentowiec,2018,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/mieszkanie-z-wyjatkowym-widokiem-na-staw-ID3Ayj5.html#d3db507e47
1977,450000.0,,,,pelna_wlasnosc,,4,3,cegla,,,gazowe,drewniane,parter,113.33,kamienica,1900,wtorny,,do_remontu,,https://www.otodom.pl/oferta/mieszkanie-ul-mickiewicza-idealne-pod-inwestycje-ID37yf0.html#d3db507e47
1978,151548.0,,,,,,3,1,cegla,,,miejskie,plastikowe,parter,20.76,kamienica,,wtorny,,do_zamieszkania,,https://www.otodom.pl/oferta/mieszkanie-20-76-m-katowice-ID3DucU.html#d3db507e47
1979,272415.0,,100.0,,pelna_wlasnosc,,10,3,,,,,,1,49.53,,,pierwotny,,,,https://www.otodom.pl/oferta/mieszkanie-49-53-m-katowice-ID3DOi8.html#d3db507e47
1980,269900.0,,400.0,,pelna_wlasnosc,,4,2,cegla,,,inne,drewniane,1,51.0,kamienica,,wtorny,,do_wykonczenia,,https://www.otodom.pl/oferta/idealne-2pok-w-centrum-2-miejsca-parkingowe-ID3Bu7i.html#d3db507e47
1981,276055.0,,,,,,4,2,,,,miejskie,plastikowe,parter,38.39,apartamentowiec,2018,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/mieszkanie-38-39-m-katowice-ID3E4UA.html#d3db507e47
1982,239200.0,,,,,,4,1,,,,,,1,52.0,,2017,wtorny,,,,https://www.otodom.pl/oferta/bez-prowizji-ID3DDmE.html#d3db507e47
1983,283500.0,,100.0,,pelna_wlasnosc,,5,3,,,,,,parter,52.5,,,pierwotny,,,,https://www.otodom.pl/oferta/mieszkanie-52-50-m-katowice-ID3DOiA.html#d3db507e47
1984,262395.0,,100.0,,pelna_wlasnosc,,8,2,,,,,,2,41.65,,,pierwotny,,,,https://www.otodom.pl/oferta/mieszkanie-41-65-m-katowice-ID3DOik.html#d3db507e47
1985,138582.6,,150.0,,pelna_wlasnosc,,3,1,cegla,,,miejskie,plastikowe,2,21.19,kamienica,1960,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/blisko-centrum-pod-inwestycje-bez-prowizjii-ID3E6eo.html#d3db507e47
1986,365000.0,,650.0,,pelna_wlasnosc,,10,4,wielka_plyta,,,miejskie,plastikowe,6,72.39,blok,2000,wtorny,,do_zamieszkania,,https://www.otodom.pl/oferta/przestronne-mieszkanie-z-balkonem-i-piwnica-ID3DGVA.html#d3db507e47
1987,599000.0,,,,,,10,5,,,,,plastikowe,parter,127.0,blok,,wtorny,,do_zamieszkania,,https://www.otodom.pl/oferta/bardzo-duze-mieszkanie-przy-dolinie-trzech-stawow-ID3EhCc.html#d3db507e47
1988,608100.0,,,,pelna_wlasnosc,,2,4,cegla,,,gazowe,plastikowe,1,178.9,apartamentowiec,2018,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/katowice-apartament-tylko-3399-zl-m2-0-ID3XBy0.html#e7e50e8cc0
1989,540000.0,,350.0,,,,4,4,,,,gazowe,plastikowe,1,108.0,kamienica,1904,wtorny,,do_zamieszkania,,https://www.otodom.pl/oferta/mieszkanie-4pokoje-108m2-katowice-zaleze-ID3EJnV.html#d3db507e47
1990,339238.0,,,,pelna_wlasnosc,,6,3,inne,,,miejskie,plastikowe,parter,47.47,apartamentowiec,,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/debowe-tarasy-obok-scc-h-3-pokoje-0-ID3XMB2.html#e7e50e8cc0
1991,342200.0,,,,pelna_wlasnosc,,10,4,cegla,,,miejskie,plastikowe,8,59.07,blok,2019,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/4-pokoje-w-stanie-deweloperskim-na-bazantowie-ID3XrmM.html#e7e50e8cc0
1992,230839.0,,,,pelna_wlasnosc,,10,3,cegla,,,miejskie,plastikowe,8,47.11,blok,2019,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/3-pokoje-w-stanie-deweloperskim-na-bazantowie-ID3XrmE.html#e7e50e8cc0
1993,307903.0,,,,pelna_wlasnosc,,4,2,cegla,,,miejskie,plastikowe,parter,49.87,dom_wolnostojacy,,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/2-pokojowe-w-stanie-deweloperskim-49-87m2-ID3XrmY.html#e7e50e8cc0
1994,411648.0,,,,pelna_wlasnosc,,6,4,inne,,,miejskie,plastikowe,3,59.23,apartamentowiec,,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/debowe-tarasy-obok-scc-4-pokoje-0-ID3XMB6.html#e7e50e8cc0
1995,615000.0,,,,pelna_wlasnosc,,2,3,cegla,,,gazowe,plastikowe,1,185.53,apartamentowiec,2018,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/katowice-apartament-tylko-3315-zl-m2-0-ID3XqRa.html#e7e50e8cc0
1996,287392.0,,,,pelna_wlasnosc,,6,2,inne,,,miejskie,plastikowe,5,36.15,apartamentowiec,,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/debowe-tarasy-obok-scc-2-pokoje-0-ID3XMBq.html#e7e50e8cc0
1997,303167.0,,,,pelna_wlasnosc,,6,2,inne,,,miejskie,plastikowe,3,38.62,apartamentowiec,,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/debowe-tarasy-obok-scc-2-pokoje-0-ID3XMBm.html#e7e50e8cc0
1998,348758.0,,,,pelna_wlasnosc,,6,3,inne,,,miejskie,plastikowe,5,47.45,apartamentowiec,,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/debowe-tarasy-obok-scc-3-pokoje-0-ID3XMBi.html#e7e50e8cc0
1999,250488.0,,,,pelna_wlasnosc,,10,3,cegla,,,miejskie,plastikowe,2,51.12,blok,2019,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/3-pokoje-w-stanie-deweloperskim-na-bazantowie-ID3YgKA.html#e7e50e8cc0
2000,413672.0,,,,,,7,2,,,,miejskie,plastikowe,3,49.84,apartamentowiec,,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/katowice-2-pokoje-balkon-0-ID3Y7Ys.html#e7e50e8cc0
2001,636300.0,,,,,,7,3,,,,miejskie,plastikowe,7,70.7,apartamentowiec,,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/katowice-3-pokoje-balkon-0-ID3YamY.html#e7e50e8cc0
2002,273540.0,,,,pelna_wlasnosc,,6,1,inne,,,miejskie,plastikowe,2,28.2,apartamentowiec,,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/debowe-tarasy-obok-scc-1-pokoj-0-ID3XMBu.html#e7e50e8cc0
2003,300118.0,,,,pelna_wlasnosc,,6,2,inne,,,miejskie,plastikowe,2,30.94,apartamentowiec,,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/debowe-tarasy-obok-scc-2-pokoje-0-ID3XMBe.html#e7e50e8cc0
2004,465061.86,,,,,,7,3,,,,miejskie,plastikowe,1,58.14,apartamentowiec,,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/katowice-3-pokoje-balkon-0-ID3Y7Yv.html#e7e50e8cc0
2005,334278.0,,,,,,7,2,,,,miejskie,plastikowe,2,34.11,apartamentowiec,,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/ostatnie-1-pokoj-34-11m2-loggia-0-ID3YoG0.html#e7e50e8cc0
2006,361914.0,,,,,,7,2,,,,miejskie,plastikowe,3,36.93,apartamentowiec,,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/ostatnie-2-pokoje-36-93m2-balkon-8m2-0-ID3YoGg.html#e7e50e8cc0
2007,361914.0,,,,,,7,2,,,,miejskie,plastikowe,2,36.93,apartamentowiec,,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/ostatnie-2-pokoje-36-93m2-balkon-8m2-0-ID3YoG8.html#e7e50e8cc0
2008,525919.0,,,,pelna_wlasnosc,,16,4,,,,miejskie,plastikowe,&gt;_10,78.1,apartamentowiec,2019,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/os-tysiaclecia-nowe-mieszkanie-ID3Ypvg.html#e7e50e8cc0
2009,414584.0,,,,pelna_wlasnosc,,16,3,,,,miejskie,plastikowe,7,61.81,apartamentowiec,2019,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/os-tysiaclecia-nowe-mieszkanie-ID3Ypvc.html#e7e50e8cc0
2010,321538.0,,,,,,7,2,,,,miejskie,plastikowe,2,32.81,apartamentowiec,,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/ostatnie-1-pokoj-32-81m2-loggia-0-ID3Yqwm.html#e7e50e8cc0
2011,361914.0,,,,,,7,2,,,,miejskie,plastikowe,2,36.93,apartamentowiec,,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/ostatnie-2-pokoje-36-93m2-balkon-12m2-0-ID3YkTa.html#e7e50e8cc0
2012,241362.0,,,,pelna_wlasnosc,,16,1,,,,miejskie,plastikowe,8,34.05,apartamentowiec,2019,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/os-tysiaclecia-nowe-mieszkanie-ID3Ypv4.html#e7e50e8cc0
2013,327423.0,,,,pelna_wlasnosc,,16,2,,,,miejskie,plastikowe,6,48.81,apartamentowiec,2019,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/os-tysiaclecia-nowe-mieszkanie-ID3Ypv8.html#e7e50e8cc0
2014,711240.0,,200.0,,pelna_wlasnosc,,5,3,cegla,,,,drewniane,4,118.54,kamienica,,wtorny,,do_zamieszkania,,https://www.otodom.pl/oferta/mieszkanie-118-54-m-katowice-ID2tsc6.html#e7e50e8cc0
2015,1386550.0,,,,,,4,4,,,,,plastikowe,4,126.05,apartamentowiec,,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/mieszkanie-126-05-m-katowice-ID2TABj.html#e7e50e8cc0
2016,315000.0,,300.0,,,,4,3,cegla,,,,,4,95.0,kamienica,1900,wtorny,,,,https://www.otodom.pl/oferta/mieszkanie-95-m-katowice-ID2URG3.html#e7e50e8cc0
2017,365000.0,,928.0,,pelna_wlasnosc,,7,2,cegla,,,inne,drewniane,2,94.69,kamienica,1933,wtorny,,do_zamieszkania,,https://www.otodom.pl/oferta/mieszkanie-94-69-m-katowice-ID28Z5b.html#e7e50e8cc0
2018,700000.0,,,,,,3,3,cegla,,,inne,plastikowe,parter,90.0,apartamentowiec,,wtorny,,,,https://www.otodom.pl/oferta/mieszkanie-90-m-katowice-ID2Kt41.html#e7e50e8cc0
2019,595000.0,,,,,,3,4,,,,,,3,170.0,,,wtorny,,,,https://www.otodom.pl/oferta/mieszkanie-170-m-katowice-ID1y02L.html#e7e50e8cc0
2020,414000.0,,300.0,,pelna_wlasnosc,,5,2,cegla,,,gazowe,drewniane,1,60.3,apartamentowiec,2008,wtorny,,do_zamieszkania,,https://www.otodom.pl/oferta/apartament-z-tarasem-bazantowo-millenium-ID2h4hF.html#e7e50e8cc0
2021,543000.0,,,,pelna_wlasnosc,,5,4,cegla,,,,drewniane,1,93.71,kamienica,,wtorny,,do_wykonczenia,,https://www.otodom.pl/oferta/mieszkanie-93-71-m-katowice-ID2tBEq.html#e7e50e8cc0
2022,450000.0,,,,pelna_wlasnosc,,4,3,cegla,,,,drewniane,parter,113.33,kamienica,1900,wtorny,,do_remontu,,https://www.otodom.pl/oferta/katowice-ul-mickiewicza-113m2-parter-ID2YTuI.html#e7e50e8cc0
2023,370000.0,,500.0,,spoldzielcze_wl._z_kw,,13,3,inne,,,miejskie,plastikowe,&gt;_10,59.0,blok,1980,wtorny,,,,https://www.otodom.pl/oferta/mieszkanie-59-m-katowice-ID32t38.html#e7e50e8cc0
2024,820000.0,,,,pelna_wlasnosc,,3,4,wielka_plyta,,,miejskie,plastikowe,parter,120.0,blok,2002,wtorny,,do_zamieszkania,,https://www.otodom.pl/oferta/katowice-ptasie-osiedle-4-pokoje-100m2-ID31kCS.html#e7e50e8cc0
2025,330000.0,,,,,,3,3,cegla,,,,,3,91.0,kamienica,1945,wtorny,,do_zamieszkania,,https://www.otodom.pl/oferta/katowice-centrum-3-pokoje-kuchnia-ID2Yrc8.html#e7e50e8cc0
2026,430000.0,,250.0,,pelna_wlasnosc,,4,3,cegla,,,gazowe,drewniane,2,90.0,kamienica,1920,wtorny,,,,https://www.otodom.pl/oferta/mieszkanie-90-m-katowice-ID2ZikQ.html#e7e50e8cc0
2027,450000.0,,,,pelna_wlasnosc,,4,2,,,,,,1,75.0,,2008,wtorny,,,,https://www.otodom.pl/oferta/mieszkanie-75-m-katowice-ID33HDv.html#e7e50e8cc0
2028,490000.0,,400.0,,pelna_wlasnosc,,4,4,,,,elektryczne,plastikowe,1,103.0,kamienica,1900,wtorny,,,,https://www.otodom.pl/oferta/mieszkanie-103-m-katowice-ID2ZikY.html#e7e50e8cc0
2029,230000.0,,635.0,,pelna_wlasnosc,,6,2,cegla,,,miejskie,plastikowe,5,48.0,blok,,wtorny,,,,https://www.otodom.pl/oferta/katowice-centrum-k-jordana-230tys-pln-ID32Wms.html#e7e50e8cc0
2030,655000.0,,800.0,,,,,4,cegla,,,,plastikowe,3,156.48,,2004,wtorny,,do_zamieszkania,,https://www.otodom.pl/oferta/dwupoziomowy-apartament-156-m2-ID389ve.html#e7e50e8cc0
2031,627300.0,,,,,,2,6,,,,,,2,123.0,,2015,wtorny,,,,https://www.otodom.pl/oferta/mieszkanie-123-m-katowice-ID3895G.html#e7e50e8cc0
2032,157000.0,,,,,,1,2,,,,,,1,42.0,,,wtorny,,,,https://www.otodom.pl/oferta/mieszkanie-ID3dMbs.html#e7e50e8cc0
2033,750000.0,,,,,,3,4,cegla,,,miejskie,,3,172.1,kamienica,1914,wtorny,,do_zamieszkania,,https://www.otodom.pl/oferta/5-pokojowe-mieszkanie-w-samym-centrum-katowic-ID34nps.html#e7e50e8cc0
2034,537500.0,,,,pelna_wlasnosc,,5,3,,,,,,5,125.0,,1939,wtorny,,,,https://www.otodom.pl/oferta/mieszkanie-125-m-katowice-ID33HIa.html#e7e50e8cc0
2035,540000.0,,800.0,,pelna_wlasnosc,,5,5,cegla,,,miejskie,drewniane,1,135.0,kamienica,,wtorny,,,,https://www.otodom.pl/oferta/mieszkanie-135-m-katowice-ID33dcK.html#e7e50e8cc0
2036,115000.0,,,,spoldzielcze_wlasnosciowe,,3,1,,,,miejskie,plastikowe,parter,26.32,blok,,wtorny,,,,https://www.otodom.pl/oferta/atrakcyjna-kawalerka-katowice-murcki-bohdanowicza-ID38KuM.html#e7e50e8cc0
2037,225000.0,,365.0,,pelna_wlasnosc,,2,3,cegla,,,miejskie,plastikowe,2,74.2,kamienica,1930,wtorny,,do_remontu,,https://www.otodom.pl/oferta/przestronne-3-pokojowe-mieszkanie-z-garazem-ID397vV.html#e7e50e8cc0
2038,322060.0,,,,,,17,2,,,,miejskie,plastikowe,2,48.76,,,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/funkcjonalne-mieszkanie-w-dosknalej-lokalizacji-ID3eiGA.html#e7e50e8cc0
2039,380000.0,,500.0,,pelna_wlasnosc,,2,2,,,,inne,plastikowe,1,62.0,apartamentowiec,2008,wtorny,,do_zamieszkania,,https://www.otodom.pl/oferta/przestronny-apartament-na-zamknietym-os-pastelowym-ID37fTk.html#e7e50e8cc0
2040,518891.0,,,,,,,4,,,,miejskie,plastikowe,2,79.0,,,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/mieszkanie-79-m-katowice-ID3eiGM.html#e7e50e8cc0
2041,340534.0,,,,,,5,3,,,,miejskie,plastikowe,5,51.99,apartamentowiec,,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/przestronne-mieszkanie-z-balkonem-ID3eiGI.html#e7e50e8cc0
2042,450000.0,,,,,,4,3,cegla,,,,,parter,113.0,kamienica,1900,wtorny,,do_remontu,,https://www.otodom.pl/oferta/centrum-atrakcyjne-mieszkanie-do-remontu-ID3eqrs.html#e7e50e8cc0
2043,373365.0,,,,,,2,4,,,,,,parter,82.97,apartamentowiec,2017,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/mieszkanie-82-97-m-katowice-ID3knPa.html#e7e50e8cc0
2044,129000.0,,,,pelna_wlasnosc,,2,2,cegla,,,miejskie,drewniane,1,52.0,kamienica,1930,wtorny,,do_remontu,,https://www.otodom.pl/oferta/cicha-okolica-niska-zabudowa-do-remontu-ID3ieHs.html#e7e50e8cc0
2045,590000.0,,400.0,,pelna_wlasnosc,,,3,cegla,,,gazowe,plastikowe,2,73.0,apartamentowiec,,wtorny,,do_zamieszkania,,https://www.otodom.pl/oferta/mieszkanie-73-m-katowice-ID3jSce.html#e7e50e8cc0
2046,730000.0,,,,pelna_wlasnosc,,4,3,,,,gazowe,plastikowe,4,100.0,kamienica,1896,wtorny,,do_zamieszkania,,https://www.otodom.pl/oferta/mieszkanie-3-pokoje-100m2-katowice-srodmiescie-ID3lA3V.html#e7e50e8cc0
2047,700000.0,,500.0,,pelna_wlasnosc,,3,3,cegla,,,gazowe,plastikowe,3,90.0,kamienica,1900,wtorny,,do_zamieszkania,,https://www.otodom.pl/oferta/ekskluzywne-mieszkanie-w-scislym-centrum-ID3gnOs.html#e7e50e8cc0
2048,599900.0,,,,pelna_wlasnosc,,1,3,drewno,,,gazowe,aluminiowe,1,105.4,apartamentowiec,2017,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/ekskluzywny-apartament-ze-105m-tarasem-na-podlesiu-ID3eOlc.html#e7e50e8cc0
2049,300546.0,,,,pelna_wlasnosc,,5,2,pustak,,,miejskie,plastikowe,2,50.94,apartamentowiec,2018,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/ustawne-m4-zamieszkaj-w-poblizu-parku-ID3lHU4.html#e7e50e8cc0
2050,349000.0,,,,pelna_wlasnosc,,4,3,beton,,,miejskie,plastikowe,3,75.0,blok,1990,wtorny,,do_zamieszkania,,https://www.otodom.pl/oferta/k-ce-giszowiec-75m-trzy-niezalezne-pokoje-ID3l3mm.html#e7e50e8cc0
2051,299000.0,,300.0,,,,3,2,,,,,,parter,47.0,,2013,wtorny,,,,https://www.otodom.pl/oferta/mala-skandynawia-dwupokojowe-z-ogrodkiem-47m2-ID3ikJA.html#e7e50e8cc0
2052,259035.0,,,,,,6,3,cegla,,,,,parter,49.34,blok,2020,pierwotny,,,,https://www.otodom.pl/oferta/mieszkanie-3-pokoje-st-deweloperski-karoliny-m9-v-ID3zygr.html#ae81835cb2
2053,332000.0,,,,pelna_wlasnosc,,,3,,,,miejskie,,,63.0,apartamentowiec,,pierwotny,,,,https://www.otodom.pl/oferta/mieszkanie-z-tarasem-przy-parku-tanio-ID3LvfS.html#ae81835cb2
2054,399900.0,,,,,,2,3,cegla,,,miejskie,,1,139.52,szeregowiec,1910,wtorny,,do_zamieszkania,,https://www.otodom.pl/oferta/mieszkanie-dwupoziomowe-na-koszutce-ID3lLkW.html#e7e50e8cc0
2055,300000.0,,450.0,,spoldzielcze_wlasnosciowe,,2,2,cegla,,,miejskie,plastikowe,2,48.0,apartamentowiec,1992,wtorny,,do_zamieszkania,,https://www.otodom.pl/oferta/m-3-katowice-panewniki-ligota-os-sadyba-ID3LQt6.html#ae81835cb2
2056,277500.0,,,,pelna_wlasnosc,,5,2,,,,miejskie,plastikowe,parter,51.42,apartamentowiec,,pierwotny,,,,https://www.otodom.pl/oferta/2pok-z-ogrodem-przy-parku-slaskimgotowe-w-tym-roku-ID3LDK0.html#ae81835cb2
2057,195000.0,,,,pelna_wlasnosc,,10,2,,,,inne,plastikowe,1,36.72,apartamentowiec,2019,pierwotny,,do_zamieszkania,,https://www.otodom.pl/oferta/mieszkanie-trzypokojowe-bazantow-ID3LOyM.html#ae81835cb2
2058,258500.0,,,,pelna_wlasnosc,,5,2,,,,miejskie,plastikowe,2,46.61,,,pierwotny,,,,https://www.otodom.pl/oferta/park-slaki-2pok-kameralny-budynek-0-prowizji-ID3LDK4.html#ae81835cb2
2059,699000.0,,900.0,,pelna_wlasnosc,,2,4,cegla,,,miejskie,plastikowe,1,105.0,apartamentowiec,,wtorny,,,,https://www.otodom.pl/oferta/luksusowy-apartament-katowice-srodmiescie-fliegera-ID3LJeI.html#ae81835cb2
2060,337994.0,,,,,,4,3,,,,miejskie,plastikowe,4,61.12,apartamentowiec,,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/biuro-sprzedazy-nowe-mieszkanie-na-bazantowie-ID3LTZ6.html#ae81835cb2
2061,499500.0,,,,pelna_wlasnosc,,5,4,,,,miejskie,plastikowe,3,91.0,apartamentowiec,,pierwotny,,,,https://www.otodom.pl/oferta/4pok-z-naroznym-tarasem-przy-parku-slaskim-okazja-ID3LUbV.html#ae81835cb2
2062,398601.0,,,,,,4,3,,,,miejskie,plastikowe,4,71.82,apartamentowiec,,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/biuro-sprzedazy-nowe-mieszkanie-na-bazantowie-ID3LTZu.html#ae81835cb2
2063,965000.0,,,,,,10,6,,,,miejskie,,10,138.0,apartamentowiec,,pierwotny,,,,https://www.otodom.pl/oferta/ostatnie-pietro-taras-100m2-biuro-sprzedazy-ID3LUco.html#ae81835cb2
2064,205500.0,,,,pelna_wlasnosc,,10,1,,,,miejskie,plastikowe,2,34.0,apartamentowiec,,pierwotny,,,,https://www.otodom.pl/oferta/os-tysiaclecia-kawalerka-przy-parku-slaskim-okazja-ID3LUcv.html#ae81835cb2
2065,540000.0,,,,pelna_wlasnosc,,4,7,inne,,,miejskie,drewniane,1,135.0,,,wtorny,,do_remontu,,https://www.otodom.pl/oferta/7pok-na-placu-andrzeja-idealne-pod-inwestycje-ID3LUdV.html#ae81835cb2
2066,256500.0,,,,pelna_wlasnosc,,,2,inne,,,miejskie,plastikowe,3,45.0,apartamentowiec,,wtorny,,,,https://www.otodom.pl/oferta/2pok-biuro-sprzedazy-duzy-balkon-os-tysiaclecia-ID3LUcE.html#ae81835cb2
2067,394200.0,,,,pelna_wlasnosc,,5,3,,,,miejskie,plastikowe,parter,72.0,apartamentowiec,,pierwotny,,,,https://www.otodom.pl/oferta/3pok-z-ogrodem-oraz-tarasempark-slaskibezposrednio-ID3LUbS.html#ae81835cb2
2068,327500.0,,480.0,,spoldzielcze_wlasnosciowe,,18,4,,,,miejskie,plastikowe,&gt;_10,71.5,blok,,wtorny,,,,https://www.otodom.pl/oferta/widokowe-4-pok-przy-parku-slaskim-ID3M2ZS.html#ae81835cb2
2069,560000.0,,,,,,5,4,,,,miejskie,plastikowe,2,82.28,apartamentowiec,2018,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/osiedle-ptasie-katowice-apartament-2-loggie-ID3LWx2.html#ae81835cb2
2070,700000.0,,,,pelna_wlasnosc,,,7,,,,,,,240.0,,,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/luksusowa-willa-przy-lesie-w-prestizowej-okolicy-ID3LV52.html#ae81835cb2
2071,699000.0,,600.0,,pelna_wlasnosc,,5,8,inne,,,miejskie,drewniane,3,200.0,kamienica,1920,wtorny,,do_remontu,,https://www.otodom.pl/oferta/3-maja-centrum-jedyne-takie-mieszkanie-ID3LUdO.html#ae81835cb2
2072,259000.0,,,,pelna_wlasnosc,,5,2,,,,miejskie,,1,46.0,apartamentowiec,,pierwotny,,,,https://www.otodom.pl/oferta/46-m-przy-parku-swietny-uklad-duzy-balkon-ID3Mav8.html#ae81835cb2
2073,1100000.0,,,,,,,4,,,,miejskie,,4,149.5,apartamentowiec,2018,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/osiedle-ptasie-katowice-apartament-149m-loggia-ID3LWy0.html#ae81835cb2
2074,560000.0,,,,,,2,4,,,,miejskie,,2,82.32,apartamentowiec,2018,pierwotny,,do_wykonczenia,,https://www.otodom.pl/oferta/osiedle-ptasie-katowice-apartament-loggia-ID3LVss.html#ae81835cb2
